,ID,Genres
14189,1386496267,Games
14189,1386496267,Strategy
14189,1386496267,Puzzle
14189,1386496267,Entertainment
14190,1386502606,Games
14190,1386502606,Casual
14190,1386502606,Strategy
14191,1386530786,Games
14191,1386530786,Puzzle
14191,1386530786,Strategy
14192,1386532584,Entertainment
14192,1386532584,Games
14192,1386532584,Strategy
14192,1386532584,Simulation
14193,1386718098,Games
14193,1386718098,Education
14193,1386718098,Board
14193,1386718098,Strategy
14194,1386787599,Games
14194,1386787599,Strategy
14194,1386787599,Role Playing
14194,1386787599,Education
14195,1386897655,Games
14195,1386897655,Puzzle
14195,1386897655,Strategy
14196,1387143027,Games
14196,1387143027,Puzzle
14196,1387143027,Education
14196,1387143027,Strategy
14197,1387155977,Games
14197,1387155977,Strategy
14197,1387155977,Family
14198,1387165803,Games
14198,1387165803,Action
14198,1387165803,Strategy
14199,1387172138,Games
14199,1387172138,Strategy
14199,1387172138,Action
14200,1387184715,Games
14200,1387184715,Strategy
14200,1387184715,Action
14201,1387231064,Games
14201,1387231064,Simulation
14201,1387231064,Entertainment
14201,1387231064,Strategy
14202,1387237995,Games
14202,1387237995,Strategy
14202,1387237995,Action
14203,1387298957,Games
14203,1387298957,Entertainment
14203,1387298957,Strategy
14203,1387298957,Board
14204,1387363134,Games
14204,1387363134,Action
14204,1387363134,Entertainment
14204,1387363134,Strategy
14205,1387376508,Games
14205,1387376508,Puzzle
14205,1387376508,Strategy
14206,1387382084,Entertainment
14206,1387382084,Games
14206,1387382084,Family
14206,1387382084,Strategy
14207,1387444354,Games
14207,1387444354,Simulation
14207,1387444354,Entertainment
14207,1387444354,Strategy
14208,1387493760,Games
14208,1387493760,Adventure
14208,1387493760,Strategy
14209,1387539292,Games
14209,1387539292,Role Playing
14209,1387539292,Strategy
14210,1387541192,Games
14210,1387541192,Strategy
14210,1387541192,Role Playing
14211,1387609935,Games
14211,1387609935,Adventure
14211,1387609935,Education
14211,1387609935,Strategy
14212,1387722210,Games
14212,1387722210,Entertainment
14212,1387722210,Strategy
14212,1387722210,Racing
14213,1387786081,Games
14213,1387786081,Puzzle
14213,1387786081,Entertainment
14213,1387786081,Strategy
14214,1388037669,Games
14214,1388037669,Entertainment
14214,1388037669,Board
14214,1388037669,Strategy
14215,1388088867,Games
14215,1388088867,Entertainment
14215,1388088867,Strategy
14215,1388088867,Casual
14216,1388117534,Games
14216,1388117534,Action
14216,1388117534,Strategy
14217,1388119363,Games
14217,1388119363,Action
14217,1388119363,Strategy
14218,1388141927,Games
14218,1388141927,Entertainment
14218,1388141927,Action
14218,1388141927,Strategy
14219,1388181310,Games
14219,1388181310,Casual
14219,1388181310,Strategy
14220,1388203755,Games
14220,1388203755,Entertainment
14220,1388203755,Casual
14220,1388203755,Strategy
14221,1388207562,Games
14221,1388207562,Strategy
14221,1388207562,Puzzle
14222,1388272114,Games
14222,1388272114,Strategy
14222,1388272114,Simulation
14222,1388272114,Entertainment
14223,1388460160,Games
14223,1388460160,Simulation
14223,1388460160,Strategy
14223,1388460160,Entertainment
14224,1388514106,Games
14224,1388514106,Strategy
14224,1388514106,Sports
14224,1388514106,Sports
14225,1388626786,Games
14225,1388626786,Strategy
14225,1388626786,Puzzle
14226,1388815824,Games
14226,1388815824,Strategy
14226,1388815824,Action
14227,1388822317,Games
14227,1388822317,Strategy
14227,1388822317,Simulation
14228,1389003044,Games
14228,1389003044,Action
14228,1389003044,Strategy
14228,1389003044,Entertainment
14229,1389108297,Games
14229,1389108297,Action
14229,1389108297,Entertainment
14229,1389108297,Strategy
14230,1389133177,Games
14230,1389133177,Strategy
14230,1389133177,Entertainment
14230,1389133177,Simulation
14231,1389235460,Utilities
14231,1389235460,Card
14231,1389235460,Strategy
14231,1389235460,Games
14232,1389349194,Games
14232,1389349194,Education
14232,1389349194,Simulation
14232,1389349194,Strategy
14233,1389703596,Games
14233,1389703596,Adventure
14233,1389703596,Strategy
14233,1389703596,Entertainment
14234,1389705219,Games
14234,1389705219,Action
14234,1389705219,Strategy
14235,1389766603,Games
14235,1389766603,Puzzle
14235,1389766603,Strategy
14235,1389766603,Education
14236,1389802143,Games
14236,1389802143,Casual
14236,1389802143,Strategy
14236,1389802143,Entertainment
14237,1389857100,Games
14237,1389857100,Casual
14237,1389857100,Strategy
14238,1389914366,Games
14238,1389914366,Entertainment
14238,1389914366,Strategy
14238,1389914366,Simulation
14239,1390124919,Games
14239,1390124919,Strategy
14239,1390124919,Entertainment
14239,1390124919,Role Playing
14240,1390218197,Games
14240,1390218197,Strategy
14240,1390218197,Puzzle
14240,1390218197,Education
14241,1390227327,Games
14241,1390227327,Puzzle
14241,1390227327,Strategy
14241,1390227327,Entertainment
14242,1390334863,Games
14242,1390334863,Education
14242,1390334863,Strategy
14242,1390334863,Puzzle
14243,1390351706,Games
14243,1390351706,Strategy
14243,1390351706,Adventure
14243,1390351706,Entertainment
14244,1390356729,Games
14244,1390356729,Strategy
14245,1390365066,Games
14245,1390365066,Puzzle
14245,1390365066,Strategy
14246,1390374899,Games
14246,1390374899,Simulation
14246,1390374899,Strategy
14246,1390374899,Music
14247,1390417072,Games
14247,1390417072,Strategy
14247,1390417072,Board
14247,1390417072,Entertainment
14248,1390425963,Games
14248,1390425963,Simulation
14248,1390425963,Entertainment
14248,1390425963,Strategy
14249,1390460309,Games
14249,1390460309,Strategy
14249,1390460309,Music
14249,1390460309,Simulation
14250,1390465471,Games
14250,1390465471,Puzzle
14250,1390465471,Strategy
14251,1390505754,Games
14251,1390505754,Strategy
14251,1390505754,Role Playing
14252,1390540443,Games
14252,1390540443,Strategy
14252,1390540443,Role Playing
14253,1390566374,Games
14253,1390566374,Entertainment
14253,1390566374,Simulation
14253,1390566374,Strategy
14254,1390595686,Games
14254,1390595686,Strategy
14254,1390595686,Role Playing
14255,1390924330,Games
14255,1390924330,Entertainment
14255,1390924330,Strategy
14255,1390924330,Action
14256,1390954926,Games
14256,1390954926,Strategy
14256,1390954926,Sports
14256,1390954926,Simulation
14257,1390955464,Entertainment
14257,1390955464,Strategy
14257,1390955464,Family
14257,1390955464,Games
14258,1390958592,Games
14258,1390958592,Strategy
14258,1390958592,Role Playing
14258,1390958592,Sports
14259,1390958756,Games
14259,1390958756,Sports
14259,1390958756,Strategy
14259,1390958756,Simulation
14260,1390959833,Games
14260,1390959833,Simulation
14260,1390959833,Strategy
14260,1390959833,Entertainment
14261,1390962017,Games
14261,1390962017,Adventure
14261,1390962017,Strategy
14262,1390962674,Games
14262,1390962674,Sports
14262,1390962674,Strategy
14262,1390962674,Simulation
14263,1390983843,Games
14263,1390983843,Education
14263,1390983843,Casual
14263,1390983843,Strategy
14264,1390997165,Games
14264,1390997165,Simulation
14264,1390997165,Strategy
14264,1390997165,Entertainment
14265,1391019789,Games
14265,1391019789,Casual
14265,1391019789,Entertainment
14265,1391019789,Strategy
14266,1391022038,Lifestyle
14266,1391022038,Games
14266,1391022038,Trivia
14266,1391022038,Strategy
14267,1391038898,Games
14267,1391038898,Strategy
14267,1391038898,Simulation
14267,1391038898,Entertainment
14268,1391190847,Games
14268,1391190847,Strategy
14268,1391190847,Puzzle
14268,1391190847,Entertainment
14269,1391199671,Games
14269,1391199671,Simulation
14269,1391199671,Strategy
14270,1391345538,Games
14270,1391345538,Action
14270,1391345538,Strategy
14271,1391498083,Games
14271,1391498083,Strategy
14271,1391498083,Role Playing
14272,1391501478,Games
14272,1391501478,Casual
14272,1391501478,Strategy
14272,1391501478,Education
14273,1391506038,Games
14273,1391506038,Entertainment
14273,1391506038,Strategy
14273,1391506038,Action
14274,1391515701,Games
14274,1391515701,Strategy
14274,1391515701,Casual
14274,1391515701,Entertainment
14275,1391584780,Games
14275,1391584780,Entertainment
14275,1391584780,Strategy
14275,1391584780,Family
14276,1391842195,Games
14276,1391842195,Strategy
14276,1391842195,Role Playing
14276,1391842195,Education
14277,1392080094,Games
14277,1392080094,Strategy
14277,1392080094,Puzzle
14277,1392080094,Entertainment
14278,1392125815,Games
14278,1392125815,Strategy
14278,1392125815,Entertainment
14278,1392125815,Simulation
14279,1392138684,Games
14279,1392138684,Entertainment
14279,1392138684,Strategy
14279,1392138684,Trivia
14280,1392141167,Games
14280,1392141167,Strategy
14280,1392141167,Puzzle
14281,1392153223,Games
14281,1392153223,Strategy
14281,1392153223,Family
14281,1392153223,Food & Drink
14282,1392155426,Games
14282,1392155426,Family
14282,1392155426,Productivity
14282,1392155426,Strategy
14283,1392222302,Games
14283,1392222302,Strategy
14283,1392222302,Simulation
14283,1392222302,Entertainment
14284,1392243793,Games
14284,1392243793,Entertainment
14284,1392243793,Strategy
14284,1392243793,Simulation
14285,1392379463,Games
14285,1392379463,Strategy
14285,1392379463,Simulation
14285,1392379463,Entertainment
14286,1392456149,Games
14286,1392456149,Strategy
14287,1392493196,Games
14287,1392493196,Board
14287,1392493196,Strategy
14287,1392493196,Entertainment
14288,1392522356,Games
14288,1392522356,Puzzle
14288,1392522356,Strategy
14288,1392522356,Entertainment
14289,1392608717,Games
14289,1392608717,Strategy
14289,1392608717,Simulation
14290,1392850214,Games
14290,1392850214,Strategy
14290,1392850214,Puzzle
14291,1392863702,Games
14291,1392863702,Strategy
14291,1392863702,Action
14292,1392914230,Education
14292,1392914230,Trivia
14292,1392914230,Strategy
14292,1392914230,Games
14293,1392997452,Games
14293,1392997452,Strategy
14293,1392997452,Puzzle
14294,1393307709,Games
14294,1393307709,Strategy
14294,1393307709,Entertainment
14294,1393307709,Casual
14295,1393338114,Games
14295,1393338114,Puzzle
14295,1393338114,Strategy
14295,1393338114,Education
14296,1393396914,Games
14296,1393396914,Strategy
14296,1393396914,Casual
14297,1393414870,Games
14297,1393414870,Strategy
14297,1393414870,Puzzle
14297,1393414870,Entertainment
14298,1393527763,Games
14298,1393527763,Strategy
14298,1393527763,Entertainment
14298,1393527763,Puzzle
14299,1393681604,Games
14299,1393681604,Simulation
14299,1393681604,Strategy
14300,1393702662,Games
14300,1393702662,Casual
14300,1393702662,Strategy
14301,1393766538,Navigation
14301,1393766538,Strategy
14301,1393766538,Games
14301,1393766538,Trivia
14302,1393795721,Games
14302,1393795721,Entertainment
14302,1393795721,Puzzle
14302,1393795721,Strategy
14303,1393799957,Games
14303,1393799957,Entertainment
14303,1393799957,Strategy
14303,1393799957,Board
14304,1393828390,Games
14304,1393828390,Strategy
14304,1393828390,Entertainment
14304,1393828390,Puzzle
14305,1393839672,Games
14305,1393839672,Entertainment
14305,1393839672,Casual
14305,1393839672,Strategy
14306,1393877715,Games
14306,1393877715,Puzzle
14306,1393877715,Strategy
14307,1393939263,Games
14307,1393939263,Word
14307,1393939263,Strategy
14307,1393939263,Education
14308,1393956686,Games
14308,1393956686,Strategy
14308,1393956686,Casual
14309,1393995493,Games
14309,1393995493,Strategy
14309,1393995493,Casual
14309,1393995493,Finance
14310,1393996860,Games
14310,1393996860,Strategy
14310,1393996860,Casual
14310,1393996860,Education
14311,1394119447,Games
14311,1394119447,Casual
14311,1394119447,Education
14311,1394119447,Strategy
14312,1394152294,Games
14312,1394152294,Strategy
14312,1394152294,Action
14313,1394217908,Games
14313,1394217908,Strategy
14313,1394217908,Casual
14314,1394236722,Games
14314,1394236722,Entertainment
14314,1394236722,Role Playing
14314,1394236722,Strategy
14315,1394276018,Games
14315,1394276018,Entertainment
14315,1394276018,Role Playing
14315,1394276018,Strategy
14316,1394373148,Games
14316,1394373148,Role Playing
14316,1394373148,Entertainment
14316,1394373148,Strategy
14317,1394411409,Games
14317,1394411409,Action
14317,1394411409,Strategy
14318,1394421740,Games
14318,1394421740,Puzzle
14318,1394421740,Strategy
14318,1394421740,Entertainment
14319,1394595261,Games
14319,1394595261,Strategy
14319,1394595261,Casual
14319,1394595261,Entertainment
14320,1394813666,Games
14320,1394813666,Strategy
14320,1394813666,Board
14321,1394924882,Games
14321,1394924882,Simulation
14321,1394924882,Strategy
14322,1395167425,Games
14322,1395167425,Simulation
14322,1395167425,Entertainment
14322,1395167425,Strategy
14323,1395290043,Games
14323,1395290043,Entertainment
14323,1395290043,Strategy
14323,1395290043,Puzzle
14324,1395461920,Games
14324,1395461920,Sports
14324,1395461920,Strategy
14325,1395617276,Games
14325,1395617276,Strategy
14326,1395664252,Games
14326,1395664252,Strategy
14326,1395664252,Puzzle
14326,1395664252,Entertainment
14327,1395777087,Games
14327,1395777087,Entertainment
14327,1395777087,Strategy
14327,1395777087,Action
14328,1395835051,Games
14328,1395835051,Casual
14328,1395835051,Strategy
14328,1395835051,Entertainment
14329,1395845730,Games
14329,1395845730,Strategy
14329,1395845730,Card
14330,1395848057,Games
14330,1395848057,Strategy
14330,1395848057,Adventure
14331,1395883440,Games
14331,1395883440,Simulation
14331,1395883440,Entertainment
14331,1395883440,Strategy
14332,1395885113,Games
14332,1395885113,Simulation
14332,1395885113,Strategy
14333,1395942419,Games
14333,1395942419,Strategy
14334,1396100863,Games
14334,1396100863,Strategy
14334,1396100863,Simulation
14335,1396121840,Games
14335,1396121840,Action
14335,1396121840,Strategy
14336,1396143709,Games
14336,1396143709,Entertainment
14336,1396143709,Action
14336,1396143709,Strategy
14337,1396277336,Games
14337,1396277336,Strategy
14337,1396277336,Simulation
14338,1396296890,Books
14338,1396296890,Strategy
14338,1396296890,Word
14338,1396296890,Games
14339,1396299796,Games
14339,1396299796,Strategy
14339,1396299796,Puzzle
14340,1396304872,Games
14340,1396304872,Action
14340,1396304872,Strategy
14340,1396304872,Education
14341,1396364207,Games
14341,1396364207,Role Playing
14341,1396364207,Strategy
14341,1396364207,Entertainment
14342,1396381574,Games
14342,1396381574,Entertainment
14342,1396381574,Strategy
14342,1396381574,Board
14343,1396406556,Games
14343,1396406556,Entertainment
14343,1396406556,Strategy
14343,1396406556,Card
14344,1396458022,Games
14344,1396458022,Simulation
14344,1396458022,Strategy
14345,1396620338,Games
14345,1396620338,Casual
14345,1396620338,Productivity
14345,1396620338,Strategy
14346,1396718502,Games
14346,1396718502,Strategy
14346,1396718502,Entertainment
14346,1396718502,Action
14347,1397053103,Games
14347,1397053103,Strategy
14347,1397053103,Travel
14347,1397053103,Family
14348,1397086822,Games
14348,1397086822,Puzzle
14348,1397086822,Entertainment
14348,1397086822,Strategy
14349,1397155653,Games
14349,1397155653,Social Networking
14349,1397155653,Strategy
14349,1397155653,Board
14350,1397169446,Games
14350,1397169446,Entertainment
14350,1397169446,Simulation
14350,1397169446,Strategy
14351,1397205889,Games
14351,1397205889,Entertainment
14351,1397205889,Strategy
14351,1397205889,Puzzle
14352,1397227892,Games
14352,1397227892,Puzzle
14352,1397227892,Strategy
14352,1397227892,Education
14353,1397245721,Games
14353,1397245721,Entertainment
14353,1397245721,Strategy
14353,1397245721,Board
14354,1397287147,Games
14354,1397287147,Simulation
14354,1397287147,Entertainment
14354,1397287147,Strategy
14355,1397303138,Games
14355,1397303138,Strategy
14355,1397303138,Simulation
14355,1397303138,Entertainment
14356,1397305108,Games
14356,1397305108,Strategy
14356,1397305108,Family
14357,1397382036,Games
14357,1397382036,Entertainment
14357,1397382036,Adventure
14357,1397382036,Strategy
14358,1397487777,Games
14358,1397487777,Strategy
14358,1397487777,Simulation
14359,1397491711,Games
14359,1397491711,Entertainment
14359,1397491711,Strategy
14359,1397491711,Casual
14360,1397578420,Games
14360,1397578420,Casual
14360,1397578420,Entertainment
14360,1397578420,Strategy
14361,1397650807,Games
14361,1397650807,Casual
14361,1397650807,Strategy
14362,1397692593,Navigation
14362,1397692593,Trivia
14362,1397692593,Strategy
14362,1397692593,Games
14363,1397703863,Games
14363,1397703863,Puzzle
14363,1397703863,Strategy
14363,1397703863,Entertainment
14364,1397714781,Games
14364,1397714781,Simulation
14364,1397714781,Strategy
14365,1397738167,Games
14365,1397738167,Strategy
14365,1397738167,Card
14366,1397759318,Games
14366,1397759318,Strategy
14367,1397772668,Games
14367,1397772668,Strategy
14367,1397772668,Casual
14367,1397772668,Entertainment
14368,1397824035,Games
14368,1397824035,Casual
14368,1397824035,Strategy
14368,1397824035,Entertainment
14369,1397844496,Games
14369,1397844496,Entertainment
14369,1397844496,Strategy
14370,1398169024,Games
14370,1398169024,Strategy
14370,1398169024,Action
14371,1398187413,Entertainment
14371,1398187413,Board
14371,1398187413,Strategy
14371,1398187413,Games
14372,1398201129,Games
14372,1398201129,Entertainment
14372,1398201129,Strategy
14372,1398201129,Simulation
14373,1398204335,Games
14373,1398204335,Entertainment
14373,1398204335,Simulation
14373,1398204335,Strategy
14374,1398219664,Games
14374,1398219664,Role Playing
14374,1398219664,Strategy
14375,1398349688,Games
14375,1398349688,Role Playing
14375,1398349688,Strategy
14376,1398447373,Games
14376,1398447373,Entertainment
14376,1398447373,Card
14376,1398447373,Strategy
14377,1398621180,Games
14377,1398621180,Casual
14377,1398621180,Entertainment
14377,1398621180,Strategy
14378,1398702135,Games
14378,1398702135,Strategy
14378,1398702135,Education
14378,1398702135,Simulation
14379,1398830795,Games
14379,1398830795,Strategy
14379,1398830795,Casual
14379,1398830795,Entertainment
14380,1399123814,Games
14380,1399123814,Entertainment
14380,1399123814,Strategy
14380,1399123814,Adventure
14381,1399140839,Games
14381,1399140839,Adventure
14381,1399140839,Strategy
14382,1399322937,Games
14382,1399322937,Strategy
14382,1399322937,Action
14383,1399420163,Games
14383,1399420163,Social Networking
14383,1399420163,Puzzle
14383,1399420163,Strategy
14384,1399455784,Games
14384,1399455784,Entertainment
14384,1399455784,Simulation
14384,1399455784,Strategy
14385,1399457823,Games
14385,1399457823,Casino
14385,1399457823,Strategy
14385,1399457823,Entertainment
14386,1399466545,Games
14386,1399466545,Strategy
14386,1399466545,Action
14386,1399466545,Entertainment
14387,1399642973,Games
14387,1399642973,Casual
14387,1399642973,Entertainment
14387,1399642973,Strategy
14388,1399688008,Games
14388,1399688008,Casual
14388,1399688008,Entertainment
14388,1399688008,Strategy
14389,1399769865,Games
14389,1399769865,Strategy
14389,1399769865,Puzzle
14390,1399806281,Games
14390,1399806281,Puzzle
14390,1399806281,Strategy
14391,1399856976,Games
14391,1399856976,Strategy
14391,1399856976,Board
14392,1399918284,Games
14392,1399918284,Puzzle
14392,1399918284,Strategy
14393,1399924592,Games
14393,1399924592,Puzzle
14393,1399924592,Strategy
14393,1399924592,Entertainment
14394,1400109884,Games
14394,1400109884,Strategy
14394,1400109884,Board
14395,1400273398,Games
14395,1400273398,Strategy
14396,1400485317,Games
14396,1400485317,Board
14396,1400485317,Strategy
14397,1400592819,Games
14397,1400592819,Strategy
14397,1400592819,Action
14398,1400638514,Games
14398,1400638514,Strategy
14398,1400638514,Action
14398,1400638514,Entertainment
14399,1400670504,Games
14399,1400670504,Strategy
14399,1400670504,Trivia
14399,1400670504,Entertainment
14400,1400812835,Games
14400,1400812835,Strategy
14400,1400812835,Entertainment
14400,1400812835,Racing
14401,1400922277,Games
14401,1400922277,Strategy
14401,1400922277,Puzzle
14401,1400922277,Entertainment
14402,1400963827,Games
14402,1400963827,Strategy
14402,1400963827,Puzzle
14403,1400991649,Games
14403,1400991649,Role Playing
14403,1400991649,Strategy
14403,1400991649,Entertainment
14404,1401010115,Games
14404,1401010115,Simulation
14404,1401010115,Strategy
14404,1401010115,Entertainment
14405,1401050144,Games
14405,1401050144,Strategy
14405,1401050144,Casual
14406,1401168403,Games
14406,1401168403,Entertainment
14406,1401168403,Action
14406,1401168403,Strategy
14407,1401190412,Games
14407,1401190412,Strategy
14407,1401190412,Action
14408,1401210200,Games
14408,1401210200,Simulation
14408,1401210200,Strategy
14409,1401219925,Games
14409,1401219925,Strategy
14409,1401219925,Entertainment
14409,1401219925,Simulation
14410,1401256678,Games
14410,1401256678,Strategy
14410,1401256678,Board
14411,1401266351,Games
14411,1401266351,Food & Drink
14411,1401266351,Simulation
14411,1401266351,Strategy
14412,1401322070,Games
14412,1401322070,Strategy
14412,1401322070,Simulation
14413,1401481595,Education
14413,1401481595,Simulation
14413,1401481595,Strategy
14413,1401481595,Games
14414,1401500785,Games
14414,1401500785,Strategy
14414,1401500785,Puzzle
14414,1401500785,Entertainment
14415,1401502297,Games
14415,1401502297,Strategy
14416,1401510106,Games
14416,1401510106,Action
14416,1401510106,Strategy
14417,1401511185,Games
14417,1401511185,Music
14417,1401511185,Strategy
14417,1401511185,Sports
14418,1401725473,Games
14418,1401725473,Adventure
14418,1401725473,Strategy
14419,1401759378,Games
14419,1401759378,Role Playing
14419,1401759378,Strategy
14419,1401759378,Entertainment
14420,1401795256,Games
14420,1401795256,Casual
14420,1401795256,Strategy
14421,1401819247,Games
14421,1401819247,Casual
14421,1401819247,Strategy
14421,1401819247,Entertainment
14422,1401828915,Games
14422,1401828915,Trivia
14422,1401828915,Strategy
14422,1401828915,Entertainment
14423,1401846710,Games
14423,1401846710,Entertainment
14423,1401846710,Action
14423,1401846710,Strategy
14424,1401866081,Games
14424,1401866081,Entertainment
14424,1401866081,Role Playing
14424,1401866081,Strategy
14425,1402075120,Games
14425,1402075120,Sports
14425,1402075120,Strategy
14425,1402075120,Entertainment
14426,1402231176,Games
14426,1402231176,Lifestyle
14426,1402231176,Strategy
14426,1402231176,Action
14427,1402283768,Games
14427,1402283768,Strategy
14427,1402283768,Casual
14428,1402446655,Games
14428,1402446655,Entertainment
14428,1402446655,Action
14428,1402446655,Strategy
14429,1402501849,Games
14429,1402501849,Casual
14429,1402501849,Strategy
14430,1402502129,Games
14430,1402502129,Strategy
14430,1402502129,Action
14431,1402573878,Games
14431,1402573878,Strategy
14432,1402573996,Games
14432,1402573996,Strategy
14433,1402695536,Games
14433,1402695536,Simulation
14433,1402695536,Strategy
14433,1402695536,Sports
14434,1402760239,Games
14434,1402760239,Strategy
14434,1402760239,Adventure
14435,1403041532,Games
14435,1403041532,Casual
14435,1403041532,Strategy
14435,1403041532,Entertainment
14436,1403109943,Games
14436,1403109943,Strategy
14436,1403109943,Adventure
14437,1403184708,Games
14437,1403184708,Entertainment
14437,1403184708,Board
14437,1403184708,Strategy
14438,1403230288,Games
14438,1403230288,Entertainment
14438,1403230288,Action
14438,1403230288,Strategy
14439,1403260410,Games
14439,1403260410,Family
14439,1403260410,Strategy
14440,1403354148,Games
14440,1403354148,Strategy
14441,1403359570,Games
14441,1403359570,Entertainment
14441,1403359570,Action
14441,1403359570,Strategy
14442,1403587375,Games
14442,1403587375,Action
14442,1403587375,Strategy
14443,1403596839,Games
14443,1403596839,Strategy
14443,1403596839,Puzzle
14444,1403627145,Games
14444,1403627145,Role Playing
14444,1403627145,Strategy
14445,1403665416,Games
14445,1403665416,Action
14445,1403665416,Strategy
14445,1403665416,Entertainment
14446,1403717238,Games
14446,1403717238,Strategy
14446,1403717238,Role Playing
14447,1403751518,Games
14447,1403751518,Strategy
14447,1403751518,Puzzle
14448,1403763343,Games
14448,1403763343,Strategy
14448,1403763343,Action
14449,1403829103,Games
14449,1403829103,Entertainment
14449,1403829103,Strategy
14449,1403829103,Puzzle
14450,1403985921,Games
14450,1403985921,Food & Drink
14450,1403985921,Card
14450,1403985921,Strategy
14451,1403986907,Games
14451,1403986907,Board
14451,1403986907,Strategy
14452,1404049434,Games
14452,1404049434,Casual
14452,1404049434,Strategy
14453,1404078045,Games
14453,1404078045,Strategy
14453,1404078045,Role Playing
14454,1404130298,Games
14454,1404130298,Action
14454,1404130298,Strategy
14454,1404130298,Entertainment
14455,1404196724,Games
14455,1404196724,Simulation
14455,1404196724,Strategy
14456,1404197188,Entertainment
14456,1404197188,Simulation
14456,1404197188,Games
14456,1404197188,Strategy
14457,1404208335,Games
14457,1404208335,Entertainment
14457,1404208335,Simulation
14457,1404208335,Strategy
14458,1404309454,Games
14458,1404309454,Entertainment
14458,1404309454,Strategy
14458,1404309454,Simulation
14459,1404372764,Games
14459,1404372764,Strategy
14459,1404372764,Puzzle
14460,1404440137,Sports
14460,1404440137,Strategy
14460,1404440137,Sports
14460,1404440137,Games
14461,1404575083,Games
14461,1404575083,Simulation
14461,1404575083,Strategy
14461,1404575083,Entertainment
14462,1404681758,Games
14462,1404681758,Simulation
14462,1404681758,Strategy
14463,1404711826,Games
14463,1404711826,Action
14463,1404711826,Strategy
14464,1404755052,Games
14464,1404755052,Family
14464,1404755052,Strategy
14465,1404764565,Games
14465,1404764565,Simulation
14465,1404764565,Strategy
14465,1404764565,Entertainment
14466,1404764918,Games
14466,1404764918,Entertainment
14466,1404764918,Simulation
14466,1404764918,Strategy
14467,1404799014,Games
14467,1404799014,Simulation
14467,1404799014,Strategy
14468,1404961825,Games
14468,1404961825,Strategy
14468,1404961825,Entertainment
14468,1404961825,Role Playing
14469,1405254343,Utilities
14469,1405254343,Strategy
14469,1405254343,Games
14469,1405254343,Action
14470,1405470101,Games
14470,1405470101,Strategy
14470,1405470101,Entertainment
14470,1405470101,Casual
14471,1405470636,Games
14471,1405470636,Strategy
14472,1405626018,Games
14472,1405626018,Puzzle
14472,1405626018,Entertainment
14472,1405626018,Strategy
14473,1405685230,Games
14473,1405685230,Puzzle
14473,1405685230,Strategy
14474,1405777982,Games
14474,1405777982,Strategy
14474,1405777982,Simulation
14475,1405811454,Games
14475,1405811454,Family
14475,1405811454,Strategy
14475,1405811454,Entertainment
14476,1405825188,Games
14476,1405825188,Puzzle
14476,1405825188,Strategy
14476,1405825188,Entertainment
14477,1405990965,Games
14477,1405990965,Simulation
14477,1405990965,Strategy
14478,1406003377,Education
14478,1406003377,Puzzle
14478,1406003377,Games
14478,1406003377,Strategy
14479,1406015528,Games
14479,1406015528,Strategy
14479,1406015528,Food & Drink
14479,1406015528,Role Playing
14480,1406022245,Games
14480,1406022245,Strategy
14480,1406022245,Action
14481,1406039022,Games
14481,1406039022,Entertainment
14481,1406039022,Board
14481,1406039022,Strategy
14482,1406110594,Games
14482,1406110594,Strategy
14483,1406134855,Games
14483,1406134855,Action
14483,1406134855,Strategy
14483,1406134855,Entertainment
14484,1406142782,Games
14484,1406142782,Education
14484,1406142782,Puzzle
14484,1406142782,Strategy
14485,1406149310,Games
14485,1406149310,Strategy
14485,1406149310,Family
14486,1406214026,Games
14486,1406214026,Strategy
14486,1406214026,Puzzle
14487,1406218057,Games
14487,1406218057,Entertainment
14487,1406218057,Puzzle
14487,1406218057,Strategy
14488,1406253242,Games
14488,1406253242,Adventure
14488,1406253242,Strategy
14489,1406299774,Games
14489,1406299774,Puzzle
14489,1406299774,Strategy
14489,1406299774,Entertainment
14490,1406306272,Games
14490,1406306272,Strategy
14490,1406306272,Board
14490,1406306272,Entertainment
14491,1406339974,Games
14491,1406339974,Strategy
14491,1406339974,Adventure
14492,1406401152,Games
14492,1406401152,Strategy
14492,1406401152,Simulation
14493,1406682409,Games
14493,1406682409,Family
14493,1406682409,Entertainment
14493,1406682409,Strategy
14494,1406710943,Games
14494,1406710943,Casual
14494,1406710943,Strategy
14495,1406718819,Games
14495,1406718819,Adventure
14495,1406718819,Strategy
14496,1406775453,Games
14496,1406775453,Action
14496,1406775453,Entertainment
14496,1406775453,Strategy
14497,1406814938,Games
14497,1406814938,Strategy
14497,1406814938,Action
14498,1406945933,Games
14498,1406945933,Puzzle
14498,1406945933,Strategy
14499,1407081457,Games
14499,1407081457,Puzzle
14499,1407081457,Entertainment
14499,1407081457,Strategy
14500,1407139023,Games
14500,1407139023,Entertainment
14500,1407139023,Strategy
14500,1407139023,Role Playing
14501,1407152472,Games
14501,1407152472,Card
14501,1407152472,Strategy
14501,1407152472,Entertainment
14502,1407201600,Games
14502,1407201600,Strategy
14502,1407201600,Puzzle
14503,1407215561,Games
14503,1407215561,Puzzle
14503,1407215561,Strategy
14504,1407271535,Games
14504,1407271535,Entertainment
14504,1407271535,Strategy
14504,1407271535,Casual
14505,1407325759,Games
14505,1407325759,Strategy
14505,1407325759,Simulation
14506,1407413454,Games
14506,1407413454,Strategy
14506,1407413454,Puzzle
